"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","shot","minute"
"3324","Golden State Warriors","2/27/17",2016,3,2,56,"n","Step Back Jump shot","2PT Field Goal",15,"Philadelphia 76ers",-153,7,"Kevin Durant","shot no",34
"3325","Golden State Warriors","12/3/16",2016,2,11,43,"y","Step Back Jump shot","2PT Field Goal",17,"Phoenix Suns",-173,26,"Kevin Durant","shot yes",13
"3326","Golden State Warriors","11/16/16",2016,2,0,2,"n","Step Back Jump shot","2PT Field Goal",19,"Toronto Raptors",132,144,"Kevin Durant","shot no",24
"3327","Golden State Warriors","11/26/16",2016,2,8,47,"n","Step Back Jump shot","2PT Field Goal",13,"Minnesota Timberwolves",-55,120,"Kevin Durant","shot no",16
"3328","Golden State Warriors","11/25/16",2016,1,7,53,"n","Step Back Jump shot","2PT Field Goal",12,"Los Angeles Lakers",-104,75,"Kevin Durant","shot no",5
"3329","Golden State Warriors","11/9/16",2016,4,4,20,"y","Step Back Jump shot","2PT Field Goal",17,"Dallas Mavericks",-171,28,"Kevin Durant","shot yes",44
"3330","Golden State Warriors","11/4/16",2016,1,7,7,"n","Step Back Jump shot","2PT Field Goal",19,"Los Angeles Lakers",-180,70,"Kevin Durant","shot no",5
"3331","Golden State Warriors","11/3/16",2016,1,11,19,"y","Step Back Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",-71,267,"Kevin Durant","shot yes",1
"3332","Golden State Warriors","10/25/16",2016,1,6,59,"y","Step Back Jump shot","2PT Field Goal",16,"San Antonio Spurs",-163,47,"Kevin Durant","shot yes",6
"3333","Golden State Warriors","2/11/17",2016,3,4,55,"n","Step Back Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",230,-16,"Kevin Durant","shot no",32
"3334","Golden State Warriors","12/28/16",2016,4,1,16,"n","Step Back Jump shot","2PT Field Goal",17,"Toronto Raptors",-9,175,"Kevin Durant","shot no",47
"3335","Golden State Warriors","1/16/17",2016,2,4,17,"y","Tip Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Kevin Durant","shot yes",20
"3336","Golden State Warriors","11/10/16",2016,2,1,33,"y","Tip Layup Shot","2PT Field Goal",1,"Denver Nuggets",6,11,"Kevin Durant","shot yes",23
"3337","Golden State Warriors","2/11/17",2016,2,5,35,"y","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,-1,"Kevin Durant","shot yes",19
"3338","Golden State Warriors","2/1/17",2016,1,1,43,"n","Tip Layup Shot","2PT Field Goal",1,"Charlotte Hornets",5,10,"Kevin Durant","shot no",11
"3339","Golden State Warriors","1/29/17",2016,4,7,16,"n","Tip Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",15,7,"Kevin Durant","shot no",41
"3340","Golden State Warriors","12/5/16",2016,3,5,34,"y","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",6,13,"Kevin Durant","shot yes",31
"3341","Golden State Warriors","1/6/17",2016,1,4,56,"y","Turnaround Bank shot","2PT Field Goal",4,"Memphis Grizzlies",-30,28,"Kevin Durant","shot yes",8
"3342","Golden State Warriors","1/28/17",2016,2,2,14,"y","Turnaround Bank shot","2PT Field Goal",8,"Los Angeles Clippers",56,67,"Kevin Durant","shot yes",22
"3343","Golden State Warriors","12/5/16",2016,2,9,16,"n","Turnaround Bank shot","2PT Field Goal",6,"Indiana Pacers",-19,61,"Kevin Durant","shot no",15
"3344","Golden State Warriors","2/1/17",2016,4,7,10,"y","Turnaround Fadeaway shot","2PT Field Goal",11,"Charlotte Hornets",-71,85,"Kevin Durant","shot yes",41
"3345","Golden State Warriors","1/16/17",2016,3,8,28,"y","Turnaround Fadeaway shot","2PT Field Goal",16,"Cleveland Cavaliers",-101,134,"Kevin Durant","shot yes",28
"3346","Golden State Warriors","12/15/16",2016,4,10,24,"y","Turnaround Fadeaway shot","2PT Field Goal",12,"New York Knicks",51,111,"Kevin Durant","shot yes",38
"3347","Golden State Warriors","11/3/16",2016,1,2,42,"y","Turnaround Fadeaway shot","2PT Field Goal",8,"Oklahoma City Thunder",-29,80,"Kevin Durant","shot yes",10
"3348","Golden State Warriors","11/21/16",2016,1,4,41,"y","Turnaround Fadeaway shot","2PT Field Goal",16,"Indiana Pacers",-163,-5,"Kevin Durant","shot yes",8
"3349","Golden State Warriors","11/3/16",2016,1,7,4,"n","Turnaround Fadeaway shot","2PT Field Goal",18,"Oklahoma City Thunder",145,115,"Kevin Durant","shot no",5
"3350","Golden State Warriors","12/15/16",2016,4,9,48,"y","Turnaround Fadeaway shot","2PT Field Goal",11,"New York Knicks",20,115,"Kevin Durant","shot yes",39
"3351","Golden State Warriors","11/13/16",2016,4,11,35,"y","Turnaround Fadeaway shot","2PT Field Goal",15,"Phoenix Suns",133,85,"Kevin Durant","shot yes",37
"3352","Golden State Warriors","12/5/16",2016,1,11,20,"y","Turnaround Fadeaway shot","2PT Field Goal",14,"Indiana Pacers",114,85,"Kevin Durant","shot yes",1
"3353","Golden State Warriors","10/25/16",2016,1,6,26,"y","Turnaround Fadeaway shot","2PT Field Goal",16,"San Antonio Spurs",163,41,"Kevin Durant","shot yes",6
"3354","Golden State Warriors","10/25/16",2016,3,6,49,"n","Turnaround Fadeaway shot","2PT Field Goal",6,"San Antonio Spurs",63,26,"Kevin Durant","shot no",30
"3355","Golden State Warriors","10/25/16",2016,1,10,55,"y","Turnaround Fadeaway shot","2PT Field Goal",14,"San Antonio Spurs",-6,146,"Kevin Durant","shot yes",2
"3356","Golden State Warriors","11/16/16",2016,2,8,22,"y","Turnaround Fadeaway shot","2PT Field Goal",9,"Toronto Raptors",33,90,"Kevin Durant","shot yes",16
"3357","Golden State Warriors","1/2/17",2016,1,1,7,"n","Turnaround Fadeaway shot","2PT Field Goal",9,"Denver Nuggets",48,80,"Kevin Durant","shot no",11
"3358","Golden State Warriors","2/15/17",2016,4,10,18,"n","Turnaround Fadeaway shot","2PT Field Goal",17,"Sacramento Kings",133,121,"Kevin Durant","shot no",38
"3359","Golden State Warriors","2/8/17",2016,3,6,47,"n","Turnaround Fadeaway shot","2PT Field Goal",10,"Chicago Bulls",-52,87,"Kevin Durant","shot no",30
"3360","Golden State Warriors","2/8/17",2016,1,3,53,"n","Turnaround Fadeaway shot","2PT Field Goal",15,"Chicago Bulls",146,41,"Kevin Durant","shot no",9
"3361","Golden State Warriors","2/11/17",2016,1,7,7,"n","Turnaround Fadeaway shot","2PT Field Goal",19,"Oklahoma City Thunder",194,36,"Kevin Durant","shot no",5
"3362","Golden State Warriors","12/15/16",2016,1,9,51,"y","Turnaround Fadeaway shot","2PT Field Goal",8,"New York Knicks",74,31,"Kevin Durant","shot yes",3
"3363","Golden State Warriors","12/8/16",2016,2,8,43,"n","Turnaround Fadeaway shot","2PT Field Goal",14,"Utah Jazz",-147,2,"Kevin Durant","shot no",16
"3364","Golden State Warriors","10/30/16",2016,3,6,26,"y","Turnaround Fadeaway shot","2PT Field Goal",15,"Phoenix Suns",-153,7,"Kevin Durant","shot yes",30
"3365","Golden State Warriors","1/16/17",2016,3,1,48,"n","Turnaround Fadeaway shot","2PT Field Goal",18,"Cleveland Cavaliers",164,85,"Kevin Durant","shot no",35
"3366","Golden State Warriors","12/28/16",2016,4,11,45,"n","Turnaround Fadeaway shot","2PT Field Goal",10,"Toronto Raptors",97,51,"Kevin Durant","shot no",37
"3367","Golden State Warriors","11/9/16",2016,1,8,49,"y","Turnaround Fadeaway shot","2PT Field Goal",13,"Dallas Mavericks",-127,31,"Kevin Durant","shot yes",4
"3368","Golden State Warriors","2/13/17",2016,3,6,28,"y","Turnaround Fadeaway shot","2PT Field Goal",4,"Denver Nuggets",46,7,"Kevin Durant","shot yes",30
"3369","Golden State Warriors","11/7/16",2016,2,11,28,"y","Turnaround Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",130,38,"Kevin Durant","shot yes",13
"3370","Golden State Warriors","12/7/16",2016,4,11,44,"y","Turnaround Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",55,100,"Kevin Durant","shot yes",37
"3371","Golden State Warriors","1/20/17",2016,4,6,23,"y","Turnaround Jump Shot","2PT Field Goal",17,"Houston Rockets",-178,21,"Kevin Durant","shot yes",42
"3372","Golden State Warriors","12/28/16",2016,4,0,59,"n","Turnaround Jump Shot","2PT Field Goal",12,"Toronto Raptors",-35,115,"Kevin Durant","shot no",48
"3373","Golden State Warriors","11/26/16",2016,2,0,36,"y","Turnaround Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",15,61,"Kevin Durant","shot yes",24
"3374","Golden State Warriors","11/3/16",2016,1,2,8,"y","Turnaround Jump Shot","2PT Field Goal",8,"Oklahoma City Thunder",-73,41,"Kevin Durant","shot yes",10
"3375","Golden State Warriors","12/13/16",2016,3,4,52,"y","Turnaround Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",151,41,"Kevin Durant","shot yes",32
"3376","Golden State Warriors","1/22/17",2016,2,5,22,"n","Turnaround Jump Shot","2PT Field Goal",12,"Orlando Magic",128,11,"Kevin Durant","shot no",19
"3377","Golden State Warriors","12/11/16",2016,2,10,10,"n","Turnaround Jump Shot","2PT Field Goal",9,"Minnesota Timberwolves",-60,70,"Kevin Durant","shot no",14
"3378","Golden State Warriors","1/20/17",2016,1,6,18,"y","Turnaround Jump Shot","2PT Field Goal",10,"Houston Rockets",-99,43,"Kevin Durant","shot yes",6
"3379","Golden State Warriors","2/11/17",2016,1,10,44,"n","Turnaround Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",-76,82,"Kevin Durant","shot no",2
"3380","Golden State Warriors","1/29/17",2016,1,5,32,"n","Turnaround Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-81,11,"Kevin Durant","shot no",7
"3381","Golden State Warriors","11/7/16",2016,4,9,26,"y","Turnaround Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",155,51,"Kevin Durant","shot yes",39
"3382","Golden State Warriors","12/7/16",2016,3,8,20,"n","Turnaround Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-92,144,"Kevin Durant","shot no",28
"3383","Golden State Warriors","11/1/16",2016,2,0,30,"y","Turnaround Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",4,141,"Kevin Durant","shot yes",24
"3384","Golden State Warriors","2/2/17",2016,1,5,18,"n","Turnaround Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",-6,72,"Kevin Durant","shot no",7
"3385","Golden State Warriors","1/29/17",2016,1,3,22,"y","Turnaround Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",166,90,"Kevin Durant","shot yes",9
"3386","Golden State Warriors","3/5/17",2016,3,7,50,"y","Alley Oop Layup shot","2PT Field Goal",1,"New York Knicks",17,2,"Draymond Green","shot yes",29
"3387","Golden State Warriors","12/30/16",2016,3,7,48,"y","Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",9,7,"Draymond Green","shot yes",29
"3388","Golden State Warriors","1/16/17",2016,1,9,6,"y","Alley Oop Layup shot","2PT Field Goal",1,"Cleveland Cavaliers",4,11,"Draymond Green","shot yes",3
"3389","Golden State Warriors","12/7/16",2016,2,0,43,"y","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green","shot yes",24
"3390","Golden State Warriors","11/19/16",2016,1,8,43,"y","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green","shot yes",4
"3391","Golden State Warriors","1/22/17",2016,3,9,27,"y","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green","shot yes",27
"3392","Golden State Warriors","11/4/16",2016,4,6,6,"y","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Draymond Green","shot yes",42
"3393","Golden State Warriors","3/16/17",2016,3,1,20,"y","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green","shot yes",35
"3394","Golden State Warriors","2/4/17",2016,4,0,57,"y","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Draymond Green","shot yes",48
"3395","Golden State Warriors","12/20/16",2016,3,3,22,"y","Cutting Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,"Draymond Green","shot yes",33
"3396","Golden State Warriors","1/2/17",2016,1,10,50,"y","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Draymond Green","shot yes",2
"3397","Golden State Warriors","12/25/16",2016,4,1,31,"y","Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green","shot yes",47
"3398","Golden State Warriors","11/21/16",2016,1,8,13,"y","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,"Draymond Green","shot yes",4
"3399","Golden State Warriors","1/20/17",2016,2,2,22,"y","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green","shot yes",22
"3400","Golden State Warriors","2/27/17",2016,1,5,36,"y","Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green","shot yes",7
"3401","Golden State Warriors","11/16/16",2016,2,3,43,"y","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Draymond Green","shot yes",21
"3402","Golden State Warriors","2/27/17",2016,4,4,21,"y","Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green","shot yes",44
"3403","Golden State Warriors","11/9/16",2016,4,8,48,"y","Cutting Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green","shot yes",40
"3404","Golden State Warriors","12/7/16",2016,1,6,31,"y","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green","shot yes",6
"3405","Golden State Warriors","3/28/17",2016,1,9,6,"y","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green","shot yes",3
"3406","Golden State Warriors","3/20/17",2016,3,9,8,"n","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green","shot no",27
"3407","Golden State Warriors","3/18/17",2016,1,1,7,"y","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green","shot yes",11
"3408","Golden State Warriors","11/19/16",2016,1,8,19,"y","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green","shot yes",4
"3409","Golden State Warriors","10/30/16",2016,1,1,58,"y","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,"Draymond Green","shot yes",11
"3410","Golden State Warriors","3/21/17",2016,2,3,24,"y","Cutting Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green","shot yes",21
"3411","Golden State Warriors","12/25/16",2016,2,8,48,"y","Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-6,7,"Draymond Green","shot yes",16
"3412","Golden State Warriors","1/25/17",2016,3,6,54,"y","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-17,2,"Draymond Green","shot yes",30
"3413","Golden State Warriors","11/13/16",2016,4,2,39,"y","Cutting Layup Shot","2PT Field Goal",0,"Phoenix Suns",1,8,"Draymond Green","shot yes",46
"3414","Golden State Warriors","10/25/16",2016,1,9,28,"n","Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-19,3,"Draymond Green","shot no",3
"3415","Golden State Warriors","12/15/16",2016,3,9,39,"y","Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",0,13,"Draymond Green","shot yes",27
"3416","Golden State Warriors","1/29/17",2016,1,6,16,"y","Cutting Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-15,-1,"Draymond Green","shot yes",6
"3417","Golden State Warriors","1/2/17",2016,4,0,53,"y","Cutting Layup Shot","2PT Field Goal",2,"Denver Nuggets",6,21,"Draymond Green","shot yes",48
"3418","Golden State Warriors","12/28/16",2016,3,7,14,"y","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,8,"Draymond Green","shot yes",29
"3419","Golden State Warriors","2/11/17",2016,2,10,37,"y","Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-19,-6,"Draymond Green","shot yes",14
"3420","Golden State Warriors","11/9/16",2016,1,2,15,"y","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,11,"Draymond Green","shot yes",10
"3421","Golden State Warriors","2/10/17",2016,2,3,16,"y","Cutting Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-9,2,"Draymond Green","shot yes",21
"3422","Golden State Warriors","10/25/16",2016,2,6,14,"y","Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",4,16,"Draymond Green","shot yes",18
"3423","Golden State Warriors","11/25/16",2016,1,4,14,"y","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,-2,"Draymond Green","shot yes",8
"3424","Golden State Warriors","12/28/16",2016,2,4,16,"y","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",-6,7,"Draymond Green","shot yes",20
"3425","Golden State Warriors","12/7/16",2016,3,11,38,"y","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",12,16,"Draymond Green","shot yes",25
"3426","Golden State Warriors","11/25/16",2016,2,6,17,"n","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",1,21,"Draymond Green","shot no",18
"3427","Golden State Warriors","1/18/17",2016,1,7,54,"n","Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-16,21,"Draymond Green","shot no",5
"3428","Golden State Warriors","12/5/16",2016,3,3,40,"y","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-2,13,"Draymond Green","shot yes",33
"3429","Golden State Warriors","11/7/16",2016,1,4,1,"y","Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,16,"Draymond Green","shot yes",8
"3430","Golden State Warriors","12/1/16",2016,1,5,41,"y","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",-7,13,"Draymond Green","shot yes",7
"3431","Golden State Warriors","2/1/17",2016,4,10,36,"n","Driving Bank Hook Shot","2PT Field Goal",7,"Charlotte Hornets",64,38,"Draymond Green","shot no",38
"3432","Golden State Warriors","11/13/16",2016,1,3,52,"n","Driving Bank shot","2PT Field Goal",6,"Phoenix Suns",53,43,"Draymond Green","shot no",9
"3433","Golden State Warriors","12/20/16",2016,1,6,47,"n","Driving Bank shot","2PT Field Goal",10,"Utah Jazz",92,46,"Draymond Green","shot no",6
"3434","Golden State Warriors","3/31/17",2016,2,3,5,"y","Driving Bank shot","2PT Field Goal",4,"Houston Rockets",-9,46,"Draymond Green","shot yes",21
"3435","Golden State Warriors","12/30/16",2016,1,5,57,"y","Driving Bank shot","2PT Field Goal",3,"Dallas Mavericks",-9,31,"Draymond Green","shot yes",7
"3436","Golden State Warriors","11/7/16",2016,4,5,17,"y","Driving Bank shot","2PT Field Goal",7,"New Orleans Pelicans",12,77,"Draymond Green","shot yes",43
"3437","Golden State Warriors","4/4/17",2016,2,4,56,"y","Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,"Draymond Green","shot yes",20
"3438","Golden State Warriors","2/28/17",2016,2,4,16,"y","Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,"Draymond Green","shot yes",20
"3439","Golden State Warriors","1/2/17",2016,2,3,42,"y","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Draymond Green","shot yes",21
"3440","Golden State Warriors","12/1/16",2016,4,4,7,"y","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green","shot yes",44
"3441","Golden State Warriors","2/11/17",2016,4,10,15,"n","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green","shot no",38
"3442","Golden State Warriors","2/10/17",2016,4,10,11,"n","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",4,2,"Draymond Green","shot no",38
"3443","Golden State Warriors","3/18/17",2016,2,4,43,"y","Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green","shot yes",20
"3444","Golden State Warriors","2/8/17",2016,2,0,8,"y","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,"Draymond Green","shot yes",24
"3445","Golden State Warriors","3/16/17",2016,2,8,57,"y","Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green","shot yes",16
"3446","Golden State Warriors","3/31/17",2016,1,7,7,"y","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green","shot yes",5
"3447","Golden State Warriors","2/27/17",2016,3,11,44,"n","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green","shot no",25
"3448","Golden State Warriors","2/23/17",2016,4,11,43,"y","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green","shot yes",37
"3449","Golden State Warriors","11/28/16",2016,1,5,32,"y","Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,"Draymond Green","shot yes",7
"3450","Golden State Warriors","12/25/16",2016,3,2,59,"y","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green","shot yes",34
"3451","Golden State Warriors","1/18/17",2016,4,3,20,"y","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green","shot yes",45
"3452","Golden State Warriors","1/16/17",2016,4,6,59,"n","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green","shot no",42
"3453","Golden State Warriors","12/30/16",2016,3,5,17,"y","Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green","shot yes",31
"3454","Golden State Warriors","3/29/17",2016,1,11,21,"n","Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",6,-1,"Draymond Green","shot no",1
"3455","Golden State Warriors","4/4/17",2016,2,0,48,"y","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-7,21,"Draymond Green","shot yes",24
"3456","Golden State Warriors","2/28/17",2016,3,10,29,"y","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Washington Wizards",6,2,"Draymond Green","shot yes",26
"3457","Golden State Warriors","11/7/16",2016,1,11,45,"n","Driving Floating Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",22,31,"Draymond Green","shot no",1
"3458","Golden State Warriors","11/16/16",2016,1,10,11,"y","Driving Floating Jump Shot","2PT Field Goal",4,"Toronto Raptors",32,38,"Draymond Green","shot yes",2
"3459","Golden State Warriors","10/30/16",2016,2,2,2,"n","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",42,36,"Draymond Green","shot no",22
"3460","Golden State Warriors","3/28/17",2016,4,4,11,"y","Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",19,90,"Draymond Green","shot yes",44
"3461","Golden State Warriors","3/2/17",2016,3,6,57,"y","Driving Floating Jump Shot","2PT Field Goal",11,"Chicago Bulls",19,111,"Draymond Green","shot yes",30
"3462","Golden State Warriors","2/11/17",2016,3,0,25,"n","Driving Floating Jump Shot","2PT Field Goal",7,"Oklahoma City Thunder",-9,70,"Draymond Green","shot no",36
"3463","Golden State Warriors","11/18/16",2016,3,4,18,"n","Driving Floating Jump Shot","2PT Field Goal",12,"Boston Celtics",-119,21,"Draymond Green","shot no",32
"3464","Golden State Warriors","12/15/16",2016,3,7,58,"n","Driving Floating Jump Shot","2PT Field Goal",5,"New York Knicks",-11,56,"Draymond Green","shot no",29
"3465","Golden State Warriors","4/4/17",2016,1,6,12,"n","Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-9,67,"Draymond Green","shot no",6
"3466","Golden State Warriors","11/16/16",2016,4,2,50,"n","Driving Floating Jump Shot","2PT Field Goal",5,"Toronto Raptors",-14,56,"Draymond Green","shot no",46
"3467","Golden State Warriors","11/13/16",2016,1,4,17,"y","Driving Floating Jump Shot","2PT Field Goal",8,"Phoenix Suns",4,82,"Draymond Green","shot yes",8
"3468","Golden State Warriors","10/30/16",2016,4,8,17,"n","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",10,51,"Draymond Green","shot no",40
"3469","Golden State Warriors","12/25/16",2016,4,3,49,"y","Driving Floating Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-58,41,"Draymond Green","shot yes",45
"3470","Golden State Warriors","11/16/16",2016,3,3,56,"n","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",-29,51,"Draymond Green","shot no",33
"3471","Golden State Warriors","11/10/16",2016,3,0,44,"n","Driving Hook Shot","2PT Field Goal",2,"Denver Nuggets",1,26,"Draymond Green","shot no",36
"3472","Golden State Warriors","3/16/17",2016,2,0,26,"y","Driving Hook Shot","2PT Field Goal",8,"Orlando Magic",4,80,"Draymond Green","shot yes",24
"3473","Golden State Warriors","3/24/17",2016,3,11,34,"y","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,23,"Draymond Green","shot yes",25
"3474","Golden State Warriors","12/1/16",2016,1,6,5,"y","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",6,21,"Draymond Green","shot yes",6
"3475","Golden State Warriors","1/16/17",2016,2,11,34,"y","Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",2,13,"Draymond Green","shot yes",13
"3476","Golden State Warriors","3/18/17",2016,4,5,47,"n","Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-12,21,"Draymond Green","shot no",43
"3477","Golden State Warriors","3/2/17",2016,3,1,25,"y","Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",2,7,"Draymond Green","shot yes",35
"3478","Golden State Warriors","2/11/17",2016,2,2,29,"n","Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",28,3,"Draymond Green","shot no",22
"3479","Golden State Warriors","11/21/16",2016,3,9,15,"y","Driving Layup Shot","2PT Field Goal",2,"Indiana Pacers",12,16,"Draymond Green","shot yes",27
"3480","Golden State Warriors","3/2/17",2016,1,0,56,"n","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",22,16,"Draymond Green","shot no",12
"3481","Golden State Warriors","2/11/17",2016,4,4,44,"n","Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,-6,"Draymond Green","shot no",44
"3482","Golden State Warriors","2/13/17",2016,2,8,53,"n","Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",22,16,"Draymond Green","shot no",16
"3483","Golden State Warriors","3/6/17",2016,1,9,57,"y","Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",19,7,"Draymond Green","shot yes",3
"3484","Golden State Warriors","10/25/16",2016,1,2,58,"y","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-16,11,"Draymond Green","shot yes",10
"3485","Golden State Warriors","1/8/17",2016,4,10,40,"y","Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",10,11,"Draymond Green","shot yes",38
"3486","Golden State Warriors","3/28/17",2016,3,10,52,"y","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",20,7,"Draymond Green","shot yes",26
"3487","Golden State Warriors","1/6/17",2016,4,6,47,"n","Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-17,21,"Draymond Green","shot no",42
"3488","Golden State Warriors","1/29/17",2016,4,2,50,"n","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",25,13,"Draymond Green","shot no",46
